DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-09,0.19,0.14,-0.01,-0.05,-26.32,0.01,4.0,2012.0,3.0,2012.0,2.0,20120630.0,-11.0,20,8.70749,7.506460000000001
2012-11-08,0.02,0.08,1.69,0.06,300.0,0.01,5.0,2012.0,4.0,2012.0,3.0,20120930.0,-10.0,19,6.64417,6.91067
2013-01-31,-0.11,-0.06,-0.08,0.05,45.45,0.02,5.0,2013.0,1.0,2012.0,4.0,20121231.0,-9.0,19,8.6913,8.988439999999999
2013-05-09,-0.03,0.01,-0.02,0.04,133.33,0.01,3.0,2013.0,2.0,2013.0,1.0,20130331.0,-8.0,20,9.0597,9.424710000000001
2013-08-08,0.03,0.03,-0.01,0.0,0.0,0.01,3.0,2013.0,3.0,2013.0,2.0,20130630.0,-7.0,20,9.24169,8.78904
2013-11-14,0.04,0.13,-0.04,0.09,225.0,0.0,3.0,2013.0,4.0,2013.0,3.0,20130930.0,-6.0,19,9.80212,9.74502
2014-02-06,0.07,0.09,-0.04,0.02,28.57,0.01,2.0,2014.0,1.0,2013.0,4.0,20131231.0,-5.0,19,9.51303,9.38837
2014-05-08,0.08,0.06,-0.01,-0.02,-25.0,0.0,2.0,2014.0,2.0,2014.0,1.0,20140331.0,-4.0,20,9.33435,9.58558
2014-07-31,0.03,0.05,0.31,0.02,66.67,0.01,2.0,2014.0,3.0,2014.0,2.0,20140630.0,-3.0,20,9.9219,10.27277
2014-11-12,0.06,0.07,-0.07,0.01,16.67,0.01,2.0,2014.0,4.0,2014.0,3.0,20140930.0,-2.0,19,11.91642,12.3392
2015-02-05,0.07,0.05,-0.09,-0.02,-28.57,0.03,2.0,2015.0,1.0,2014.0,4.0,20141231.0,-1.0,19,13.259139999999999,12.545110000000001
2015-04-30,0.05,0.08,-0.04,0.03,60.0,0.0,2.0,2015.0,2.0,2015.0,1.0,20150331.0,0.0,20,10.76,11.06
