DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-07,0.17,0.09,-0.14,-0.08,-47.06,0.01,3.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,26.57426,24.06617
2012-11-01,0.16,0.15,-0.09,-0.01,-6.25,0.01,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,21.902620000000002,21.094620000000003
2013-02-13,0.17,0.27,-0.2,0.1,58.82,0.01,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,25.19429,26.16144
2013-05-01,0.12,0.2,-0.14,0.08,66.67,0.01,2.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,29.44071,29.27559
2013-07-31,0.18,0.26,-0.11,0.08,44.44,0.03,2.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,34.22331,34.06726
2013-10-30,0.28,0.32,-0.11,0.04,14.29,0.02,2.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,34.5463,35.23135
2014-02-12,0.26,0.3,-0.04,0.04,15.38,0.03,2.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,31.97093,32.6779
2014-04-30,0.17,0.19,-0.11,0.02,11.76,0.06,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,30.01077,31.843940000000003
2014-07-30,0.23,0.28,-0.08,0.05,21.74,,1.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,35.2412,36.30941
2014-10-29,0.25,0.29,-0.06,0.04,16.0,,1.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,40.861959999999996,41.78477
2015-02-10,0.28,0.27,-0.17,-0.01,-3.57,,1.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,43.94334,42.20193
2015-04-29,0.23,0.25,-0.16,0.02,8.7,,1.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,48.63767,50.41357
