DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-24,1.4786,1.3314,0.0,-0.1472,-9.95,0.0843,37.0,2012.0,3.0,2012.0,2.0,20120630.0,-11.0,20,80.6377,77.15545999999999
2012-10-25,1.2643,1.2386,0.0,-0.0257,-2.03,0.07,36.0,2012.0,4.0,2012.0,3.0,20120930.0,-10.0,20,82.14560999999999,81.399
2013-01-23,1.92,1.9729,0.0,0.0529,2.75,0.1114,36.0,2013.0,1.0,2012.0,4.0,20121231.0,-9.0,19,69.58775,60.989630000000005
2013-04-23,1.4543,1.4414,0.0,-0.0129,-0.88,0.09,24.0,2013.0,2.0,2013.0,1.0,20130331.0,-8.0,20,55.303169999999994,55.21193
2013-07-23,1.0429,1.0671,0.0,0.0242,2.33,0.0343,28.0,2013.0,3.0,2013.0,2.0,20130630.0,-7.0,20,57.43196,60.381769999999996
2013-10-28,1.1257,1.18,0.0,0.0543,4.82,0.0414,28.0,2013.0,4.0,2013.0,3.0,20130930.0,-6.0,20,73.1115,71.29019
2014-01-27,2.0057,2.0714,0.0,0.0657,3.28,0.0357,22.0,2014.0,1.0,2013.0,4.0,20131231.0,-5.0,19,76.40005,70.29359000000001
2014-04-23,1.4586,1.66,0.0,0.2014,13.81,0.0286,23.0,2014.0,2.0,2014.0,1.0,20140331.0,-4.0,20,73.26231,79.26849
2014-07-22,1.22,1.28,0.0,0.06,4.92,0.03,20.0,2014.0,3.0,2014.0,2.0,20140630.0,-3.0,20,93.08652,95.51393
2014-10-20,1.3,1.42,0.0,0.12,9.23,0.06,18.0,2014.0,4.0,2014.0,3.0,20140930.0,-2.0,20,98.52727,101.20378000000001
2015-01-27,2.6,3.06,0.0,0.46,17.69,0.11,18.0,2015.0,1.0,2014.0,4.0,20141231.0,-1.0,19,108.25876000000001,114.37893999999999
2015-04-27,2.19,2.33,0.0,0.14,6.39,0.1,19.0,2015.0,2.0,2015.0,1.0,20150331.0,0.0,20,132.09821000000002,130.01691
