DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-19,0.07,0.06,-0.01,-0.01,-14.29,0.01,26.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,4.86,4.22
2012-10-18,-0.16,-0.2,-0.01,-0.04,-25.0,0.09,24.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,2.62,2.18
2013-01-22,-0.2,-0.14,-0.49,0.06,30.0,0.11,24.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,2.45,2.73
2013-04-18,-0.17,-0.13,-0.06,0.04,23.53,0.02,17.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,2.51,2.47
2013-07-18,-0.12,-0.09,-0.01,0.03,25.0,0.01,16.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,4.64,4.03
2013-10-17,0.02,0.04,0.02,0.02,100.0,0.01,16.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,4.09,3.53
2014-01-21,0.06,0.06,0.06,0.0,0.0,0.01,16.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,4.17,3.67
2014-04-17,0.0,0.02,-0.04,0.02,,0.01,16.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,3.69,4.12
2014-07-17,0.03,0.02,-0.07,-0.01,-33.33,0.01,14.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,4.57,3.83
2014-10-16,0.04,0.03,-0.01,-0.01,-25.0,0.01,14.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,2.64,2.72
2015-01-20,0.01,0.0,-0.47,-0.01,-100.0,0.01,14.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,2.24,2.45
2015-04-16,-0.06,-0.11,-0.12,-0.05,-83.33,0.01,12.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,2.87,2.58
