DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-06,0.65,0.63,-0.04,-0.02,-3.08,0.06,2.0,2012.0,3.0,2012.0,2.0,20120430.0,-11.0,20,63.980309999999996,60.02336999999999
2012-09-13,0.69,1.0,-0.03,0.31,44.93,0.01,2.0,2012.0,4.0,2012.0,3.0,20120731.0,-10.0,20,68.21413000000001,79.30546
2012-12-06,0.69,0.39,-0.04,-0.3,-43.48,0.04,2.0,2013.0,1.0,2012.0,4.0,20121031.0,-9.0,19,71.82285,67.18337
2013-03-11,0.69,0.87,-0.09,0.18,26.09,0.06,2.0,2013.0,2.0,2013.0,1.0,20130131.0,-8.0,20,72.78539,78.76599
2013-06-04,0.77,0.65,-0.24,-0.12,-15.58,0.02,2.0,2013.0,3.0,2013.0,2.0,20130430.0,-7.0,20,79.49112,75.34385
2013-09-12,,1.33,-0.4,,,,0.0,2013.0,4.0,2013.0,3.0,20130731.0,-6.0,20,79.01205,81.12312
2013-12-09,0.93,-0.08,-0.22,-1.01,-108.6,,1.0,2014.0,1.0,2013.0,4.0,20131031.0,-5.0,19,91.9408,85.66917
2014-03-06,1.22,1.01,0.52,-0.21,-17.21,,1.0,2014.0,2.0,2014.0,1.0,20140131.0,-4.0,19,95.93027,80.7996
2014-06-05,1.2,0.78,-0.16,-0.42,-35.0,,1.0,2014.0,3.0,2014.0,2.0,20140430.0,-3.0,20,69.23646,72.81765
2014-09-15,1.11,1.2,-0.31,0.09,8.11,,1.0,2014.0,4.0,2014.0,3.0,20140731.0,-2.0,20,71.21193000000001,68.53239
2014-12-09,0.23,0.48,-0.19,0.25,108.7,,1.0,2015.0,1.0,2014.0,4.0,20141031.0,-1.0,19,75.86924,83.00224
2015-03-10,1.04,0.94,-0.16,-0.1,-9.62,,1.0,2015.0,2.0,2015.0,1.0,20150131.0,0.0,20,85.32085,88.65697
