DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-15,0.83,0.79,-0.1,-0.04,-4.82,0.02,15.0,2012.0,3.0,2012.0,3.0,20120731.0,-11.0,20,28.177909999999997,25.859920000000002
2012-11-19,0.8,0.84,0.36,0.04,5.0,0.02,14.0,2012.0,4.0,2012.0,4.0,20121031.0,-10.0,19,26.17837,25.31995
2013-02-14,0.67,0.63,-0.12,-0.04,-5.97,0.01,13.0,2013.0,1.0,2013.0,1.0,20130131.0,-9.0,19,31.18882,29.55872
2013-05-14,0.67,0.77,-0.29,0.1,14.93,0.02,11.0,2013.0,2.0,2013.0,2.0,20130430.0,-8.0,20,30.85002,32.04977
2013-08-14,0.62,0.68,-0.19,0.06,9.68,0.01,14.0,2013.0,3.0,2013.0,3.0,20130731.0,-7.0,20,32.72327,33.03988
2013-11-14,0.76,0.81,-0.18,0.05,6.58,0.01,14.0,2013.0,4.0,2013.0,4.0,20131031.0,-6.0,19,35.64079,38.73662
2014-02-13,0.66,0.67,-0.09,0.01,1.52,0.01,13.0,2014.0,1.0,2014.0,1.0,20140131.0,-5.0,19,42.46595,39.05198
2014-05-14,0.72,0.72,-0.27,0.0,0.0,0.01,11.0,2014.0,2.0,2014.0,2.0,20140430.0,-4.0,20,39.57164,38.60804
2014-08-14,0.74,0.78,-0.35,0.04,5.41,0.02,9.0,2014.0,3.0,2014.0,3.0,20140731.0,-3.0,20,39.49886,40.89075
2014-11-17,0.5,0.88,-0.83,0.38,76.0,0.02,3.0,2014.0,4.0,2014.0,4.0,20141031.0,-2.0,19,41.03819,40.60034
2015-02-17,0.41,0.41,-0.2,0.0,0.0,0.01,10.0,2015.0,1.0,2015.0,1.0,20150131.0,-1.0,19,40.42044,41.43793
2015-05-18,0.39,0.38,-0.13,-0.01,-2.56,0.02,11.0,2015.0,2.0,2015.0,2.0,20150430.0,0.0,20,42.63,42.37
