DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-07,0.32,0.33,0.0,0.01,3.13,0.01,5.0,2012.0,2.0,2012.0,2.0,20120430.0,-11.0,20,20.71,21.55
2012-08-30,0.42,0.45,0.0,0.03,7.14,0.01,5.0,2012.0,3.0,2012.0,3.0,20120731.0,-10.0,20,25.78,26.12
2012-12-06,0.46,0.46,0.0,0.0,0.0,0.03,4.0,2012.0,4.0,2012.0,4.0,20121031.0,-9.0,19,28.63,28.5
2013-02-28,0.29,0.31,0.0,0.02,6.9,0.04,4.0,2013.0,1.0,2013.0,1.0,20130131.0,-8.0,19,26.48,27.97
2013-06-06,0.4,0.41,0.0,0.01,2.5,0.01,3.0,2013.0,2.0,2013.0,2.0,20130430.0,-7.0,20,29.5,29.63
2013-08-29,0.52,0.53,0.0,0.01,1.92,0.01,3.0,2013.0,3.0,2013.0,3.0,20130731.0,-6.0,20,29.15,28.93
2013-12-19,0.4,0.4,0.0,0.0,0.0,0.01,3.0,2013.0,4.0,2013.0,4.0,20131031.0,-5.0,19,25.17,25.38
2014-03-04,0.14,0.11,0.0,-0.03,-21.43,0.01,2.0,2014.0,1.0,2014.0,1.0,20140131.0,-4.0,19,26.16,24.84
2014-06-05,0.33,0.37,0.0,0.04,12.12,0.01,2.0,2014.0,2.0,2014.0,2.0,20140430.0,-3.0,20,32.74,31.64
2014-08-27,0.54,0.55,0.0,0.01,1.85,0.01,2.0,2014.0,3.0,2014.0,3.0,20140731.0,-2.0,20,32.6,29.6
2014-12-18,0.63,0.66,0.0,0.03,4.76,0.01,2.0,2014.0,4.0,2014.0,4.0,20141031.0,-1.0,19,30.35,29.91
2015-03-05,0.36,0.24,0.0,-0.12,-33.33,0.06,2.0,2015.0,1.0,2015.0,1.0,20150131.0,0.0,19,33.71,32.97
