DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-16,0.31,0.29,0.0,-0.02,-6.45,0.01,13.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,25.67463,25.732329999999997
2012-10-15,0.35,0.34,0.0,-0.01,-2.86,0.01,14.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,25.37451,24.776329999999998
2013-02-01,0.27,0.29,0.0,0.02,7.41,0.01,17.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,26.70461,28.142329999999998
2013-04-15,0.39,0.41,0.0,0.02,5.13,0.01,11.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,29.79376,30.05605
2013-07-15,0.35,0.36,0.0,0.01,2.86,0.01,11.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,32.921929999999996,32.71732
2013-10-14,0.41,0.39,0.0,-0.02,-4.88,0.02,12.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,32.61927,31.583740000000002
2014-02-03,0.35,0.32,0.0,-0.03,-8.57,0.01,12.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,30.15959,27.8003
2014-04-21,0.42,0.4,-0.04,-0.02,-4.76,0.01,10.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,29.58943,28.41961
2014-07-21,0.41,0.42,0.0,0.01,2.44,0.01,11.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,29.80745,31.139020000000002
2014-10-20,0.47,0.47,0.04,0.0,0.0,0.01,11.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,31.964509999999997,31.430120000000002
2015-01-26,0.13,0.18,-0.01,0.05,38.46,0.01,8.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,31.60843,31.27079
2015-04-20,0.4,0.4,-0.01,0.0,0.0,0.01,10.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,32.87758,32.34939
