DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-05-08,0.09,0.12,-0.04,0.03,33.33,,1.0,2012.0,1.0,2012.0,1.0,20120331.0,-11.0,20,12.33,12.25
2012-08-07,0.1,0.11,-0.01,0.01,,0.0,2.0,2012.0,2.0,2012.0,2.0,20120630.0,-10.0,20,13.96,13.64
2012-11-06,0.12,0.14,-0.02,0.02,16.67,0.01,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-9.0,19,12.38,12.82
2013-02-26,0.11,0.11,-0.03,0.0,0.0,0.01,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-8.0,19,13.11,12.97
2013-05-07,0.11,0.12,-0.02,0.01,9.09,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-7.0,20,14.02,14.1
2013-08-06,0.11,0.13,-0.02,0.02,18.18,0.0,2.0,2013.0,2.0,2013.0,2.0,20130630.0,-6.0,20,15.32,15.82
2013-11-05,0.13,0.14,-0.03,0.01,7.69,0.0,2.0,2013.0,3.0,2013.0,3.0,20130930.0,-5.0,19,21.33,20.72
2014-03-03,0.13,0.13,0.01,0.0,0.0,,1.0,2013.0,4.0,2013.0,4.0,20131231.0,-4.0,19,24.1,23.95
2014-05-06,0.13,0.15,-0.07,0.02,15.38,0.0,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-3.0,20,25.38,25.81
2014-08-05,0.18,0.23,-0.16,0.05,27.78,0.01,2.0,2014.0,2.0,2014.0,2.0,20140630.0,-2.0,20,34.93,34.26
2014-11-06,0.22,0.26,-0.36,0.04,18.18,0.01,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-1.0,19,37.88,36.59
2015-02-26,0.46,0.49,-0.2,0.03,6.52,0.02,3.0,2014.0,4.0,2014.0,4.0,20141231.0,0.0,19,53.47,53.81
