DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-15,0.22,0.24,-0.07,0.02,9.09,0.01,16.0,2012.0,3.0,2012.0,3.0,20120731.0,-11.0,20,10.997160000000001,11.16492
2012-11-15,0.03,0.06,-0.48,0.03,100.0,0.01,15.0,2012.0,4.0,2012.0,4.0,20121031.0,-10.0,19,9.67194,9.531089999999999
2013-02-13,0.03,0.06,-0.03,0.03,100.0,0.01,13.0,2013.0,1.0,2013.0,1.0,20130131.0,-9.0,19,13.04603,13.159720000000002
2013-05-16,0.13,0.16,-0.27,0.03,23.08,0.02,9.0,2013.0,2.0,2013.0,2.0,20130430.0,-8.0,20,13.979820000000002,14.2659
2013-08-15,0.19,0.18,-0.04,-0.01,-5.26,0.01,10.0,2013.0,3.0,2013.0,3.0,20130731.0,-7.0,20,14.70784,14.99586
2013-11-14,0.18,0.19,-0.04,0.01,5.56,0.01,11.0,2013.0,4.0,2013.0,4.0,20131031.0,-6.0,19,16.96745,16.9288
2014-02-12,0.22,0.23,-0.02,0.01,4.55,0.01,10.0,2014.0,1.0,2014.0,1.0,20140131.0,-5.0,19,17.40841,18.341520000000003
2014-05-15,0.28,0.28,-0.07,0.0,1.08,0.01,10.0,2014.0,2.0,2014.0,2.0,20140430.0,-4.0,20,18.26335,19.74865
2014-08-14,0.27,0.28,-0.04,0.01,3.7,0.0,9.0,2014.0,3.0,2014.0,3.0,20140731.0,-3.0,20,20.77042,22.07656
2014-11-13,0.27,0.27,-0.04,0.0,0.0,0.0,9.0,2014.0,4.0,2014.0,4.0,20141031.0,-2.0,19,22.31502,22.512320000000003
2015-02-11,0.27,0.27,0.01,0.0,0.0,0.0,9.0,2015.0,1.0,2015.0,1.0,20150131.0,-1.0,19,24.039839999999998,23.92093
2015-05-14,0.28,0.29,0.0,0.01,3.57,0.0,11.0,2015.0,2.0,2015.0,2.0,20150430.0,0.0,20,19.76163,20.09995
