DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.51,0.4,0.23,-0.11,-21.57,0.01,2.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,22.67388,22.42313
2012-10-25,0.62,0.48,-0.2,-0.14,-22.58,0.01,2.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,24.67026,24.51595
2013-02-01,0.65,0.6,-0.04,-0.05,-7.69,0.08,2.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,26.951459999999997,26.48528
2013-04-25,0.3,0.35,-0.69,0.05,16.67,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,26.76693,25.69858
2013-07-25,,0.44,-0.26,,,,0.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,26.44603,26.132939999999998
2013-10-24,,0.69,-0.21,,,,0.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,29.958470000000002,31.32822
2014-01-30,,0.79,0.04,,,,0.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,32.33278,31.15131
2014-04-24,,0.43,-1.62,,,,0.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,24.820629999999998,24.712320000000002
2014-07-24,,0.2,-0.16,,,,0.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,26.729090000000003,26.847659999999998
2014-10-30,,0.22,0.19,,,,0.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,19.861539999999998,20.75086
2015-02-05,,0.69,-1.65,,,,0.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,25.37321,24.99435
2015-05-01,,0.41,-0.47,,,,0.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,30.1986,30.517640000000004
