DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.11,0.05,0.19,-0.06,-54.55,0.06,13.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,26.78,27.07
2012-11-05,0.06,0.01,-0.08,-0.05,-83.33,0.06,12.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,25.78,25.28
2013-02-21,0.01,-0.04,0.02,-0.05,-500.0,0.05,14.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,24.09,24.78
2013-05-02,0.02,0.06,-0.07,0.04,200.0,0.03,10.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,24.68,25.3
2013-08-01,0.07,0.13,0.07,0.06,85.71,0.03,13.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,27.5,25.79
2013-11-07,0.05,0.07,-0.06,0.02,40.0,0.03,14.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,27.78,25.11
2014-02-24,0.15,0.2,1.45,0.05,33.33,0.04,10.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,21.46,21.14
2014-05-08,0.21,0.17,-0.09,-0.04,-19.05,0.02,10.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,19.89,19.04
2014-08-04,0.23,0.22,-0.12,-0.01,-4.35,0.03,9.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,20.84,18.0
2014-11-05,0.22,0.27,0.3,0.05,22.73,0.03,9.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,9.1,8.85
2015-02-25,0.08,0.08,0.6,0.0,0.0,0.05,10.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,7.44,7.64
2015-05-06,-0.02,-0.03,-0.16,-0.01,-50.0,0.03,7.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,8.31,7.8
