DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-25,0.96,1.2,-0.07,0.24,25.0,0.08,15.0,2012.0,3.0,2012.0,2.0,20120531.0,-11.0,20,32.47,35.81
2012-10-16,0.49,0.52,0.14,0.03,6.12,0.04,13.0,2012.0,4.0,2012.0,3.0,20120831.0,-10.0,20,27.49,21.4
2013-01-08,0.9,1.22,-0.04,0.32,35.56,0.11,13.0,2013.0,1.0,2012.0,4.0,20121130.0,-9.0,19,20.94,19.32
2013-03-25,0.18,0.34,-0.22,0.16,88.89,0.06,13.0,2013.0,2.0,2013.0,1.0,20130228.0,-8.0,20,18.25,17.76
2013-06-25,0.85,1.05,-0.34,0.2,23.53,0.04,13.0,2013.0,3.0,2013.0,2.0,20130531.0,-7.0,20,19.38,17.39
2013-10-22,0.25,0.55,0.0,0.3,120.0,0.06,14.0,2013.0,4.0,2013.0,3.0,20130831.0,-6.0,20,20.94,26.8
2014-01-07,0.9,1.04,-0.17,0.14,15.56,0.06,14.0,2014.0,1.0,2013.0,4.0,20131130.0,-5.0,19,26.94,30.76
2014-04-01,0.18,0.28,-0.15,0.1,55.56,0.05,10.0,2014.0,2.0,2014.0,1.0,20140228.0,-4.0,20,35.16,32.06
2014-06-25,0.65,0.76,-0.17,0.11,16.92,0.03,10.0,2014.0,3.0,2014.0,2.0,20140531.0,-3.0,20,31.08,31.08
2014-10-21,0.27,0.34,-0.07,0.07,25.93,0.02,8.0,2014.0,4.0,2014.0,3.0,20140831.0,-2.0,20,26.87,25.81
2015-01-08,0.41,0.44,-0.13,0.03,7.32,0.01,8.0,2015.0,1.0,2014.0,4.0,20141130.0,-1.0,19,27.55,26.94
2015-03-25,-0.16,-0.1,-0.21,0.06,37.5,0.02,8.0,2015.0,2.0,2015.0,1.0,20150228.0,0.0,20,20.04,19.21
