DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.52,0.54,-0.14,0.02,3.85,0.02,9.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,28.341690000000003,28.479940000000003
2012-10-25,0.54,0.6,-0.15,0.06,11.11,0.02,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,30.833609999999997,30.749979999999997
2013-01-31,0.5,0.52,-0.14,0.02,4.0,0.02,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,33.409079999999996,34.02708
2013-04-25,0.54,0.53,-0.06,-0.01,-1.85,0.01,10.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,36.86875,36.501
2013-07-25,0.6,0.61,-0.1,0.01,1.67,0.01,9.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,39.45961,39.06103
2013-10-24,0.6,0.6,-0.08,0.0,0.0,0.01,10.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,37.679120000000005,38.20443
2014-01-30,0.54,0.54,0.0,0.0,0.0,0.01,9.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,37.172129999999996,37.02791
2014-04-24,0.57,0.58,-0.1,0.01,1.75,0.01,8.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,39.33923,39.02939
2014-07-24,0.64,0.65,0.0,0.01,1.56,0.01,8.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,38.915259999999996,38.76907
2014-10-23,0.67,0.67,-0.5,0.0,0.0,0.03,7.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,38.06199,38.228790000000004
2015-01-29,0.56,0.57,0.02,0.01,1.79,0.01,8.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,43.850190000000005,43.77114
2015-04-23,0.58,0.61,-0.06,0.03,5.17,0.01,7.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,44.45055,45.28548
