DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,0.49,0.48,-0.1,-0.01,-2.04,0.04,14.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,32.10957,32.89049
2012-10-24,0.41,0.37,-0.8,-0.04,-9.76,0.03,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,30.67115,31.3022
2013-01-24,0.43,0.47,0.09,0.04,9.3,0.03,11.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,33.593270000000004,34.41879
2013-04-25,0.41,0.41,-0.04,0.0,0.0,0.02,10.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,38.04979,38.10655
2013-07-25,0.44,0.44,-0.12,0.0,0.0,0.01,10.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,41.8867,42.16321
2013-10-23,0.44,0.46,-0.04,0.02,4.55,0.01,9.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,47.03119,47.42504
2014-01-24,0.43,0.51,-0.07,0.08,18.6,0.01,10.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,49.265190000000004,48.0853
2014-04-29,0.44,0.46,0.1,0.02,4.55,0.03,10.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,48.03181,48.7817
2014-07-24,0.44,0.48,-0.28,0.04,9.09,0.02,9.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,48.528290000000005,48.45961
2014-10-24,0.41,0.45,-0.02,0.04,9.76,0.01,10.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,52.992490000000004,52.89368
2015-01-27,0.4,0.46,-0.45,0.06,15.0,0.02,9.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,61.6344,60.978190000000005
2015-04-28,0.5,0.71,0.0,0.21,42.0,0.05,11.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,64.54,64.29
