DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-19,0.6,0.66,0.0,0.06,10.0,0.02,10.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,40.78,39.68
2012-10-25,0.67,0.66,0.0,-0.01,-1.49,0.03,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,45.76,44.61
2013-01-31,0.65,0.67,0.0,0.02,3.08,0.03,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,48.5,47.58
2013-04-18,0.63,0.68,0.0,0.05,7.94,0.04,9.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,43.3,43.82
2013-07-18,0.74,0.73,0.0,-0.01,-1.35,0.03,10.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,44.98,44.74
2013-10-24,0.78,0.75,0.0,-0.03,-3.85,0.02,9.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,49.41,49.16
2014-01-30,0.77,0.83,0.06,0.06,7.79,0.02,9.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,49.89,49.39
2014-04-17,0.75,0.75,0.04,0.0,0.0,0.04,9.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,54.99,54.69
2014-07-17,0.87,0.83,0.0,-0.04,-4.6,0.02,8.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,55.82,57.43
2014-10-28,0.86,0.9,0.0,0.04,4.65,0.01,8.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,55.58,55.76
2015-02-03,0.92,1.02,0.0,0.1,10.87,0.01,7.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,63.17,62.81
2015-04-22,0.87,0.97,0.0,0.1,11.49,0.04,9.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,65.83,64.97
