DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,2.52,2.07,-1.21,-0.45,-17.86,0.23,21.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,80.11372,82.31593000000001
2012-11-01,2.27,2.16,-1.75,-0.11,-4.85,0.16,22.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,79.55795,78.94559
2013-02-14,2.3,2.27,-0.63,-0.03,-1.3,0.16,20.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,78.24508,74.8554
2013-05-09,2.22,2.02,-0.26,-0.2,-9.01,0.12,20.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,79.57825,81.39506
2013-08-01,2.02,2.01,0.53,-0.01,-0.5,0.12,19.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,79.97723,80.29055
2013-11-07,2.17,2.32,-1.57,0.15,6.91,0.11,14.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,86.93514,88.12254
2014-02-13,1.81,1.57,-1.14,-0.24,-13.26,0.11,16.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,79.63308,82.02325
2014-05-08,1.61,1.78,-1.18,0.17,10.56,0.12,16.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,86.84515,87.69358000000001
2014-07-31,1.67,1.67,-0.37,0.0,0.0,0.05,16.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,101.53487,99.22052
2014-11-06,1.38,1.38,-4.88,0.0,0.0,0.14,15.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,74.87013,75.94197
2015-02-12,0.76,1.07,-13.85,0.31,40.79,0.21,16.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,64.3506,66.81183
2015-05-07,-0.62,-0.37,-11.97,0.25,40.32,0.27,16.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,65.08,65.54
