DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-18,3.03,3.1,-0.02,0.07,2.31,0.14,15.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,163.0558,164.05247
2012-10-17,3.3,3.47,0.18,0.17,5.15,0.08,16.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,177.67551,178.49281000000002
2013-01-17,3.74,3.96,-0.03,0.22,5.88,0.1,17.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,219.61767999999998,221.44466
2013-04-16,3.59,3.65,-0.03,0.06,1.67,0.13,13.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,245.19898999999998,239.29827999999998
2013-07-18,3.82,4.15,0.04,0.33,8.64,0.13,13.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,267.55905,269.29537999999997
2013-10-16,3.88,3.88,0.33,0.0,0.0,0.1,13.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,280.46472,288.22778
2014-01-16,4.38,4.92,-0.06,0.54,12.33,0.09,11.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,308.51904,307.48992999999996
2014-04-17,4.1,4.43,-0.03,0.33,8.05,0.08,11.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,301.28571,298.8432
2014-07-16,4.46,4.89,-0.17,0.43,9.64,0.07,10.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,319.6749,312.41962
2014-10-15,4.67,5.21,0.16,0.54,11.56,0.08,11.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,306.90079,307.21722
2015-01-15,4.68,4.82,-0.05,0.14,2.99,0.16,12.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,340.45212000000004,346.03931
2015-04-16,4.51,4.89,-0.05,0.38,8.43,0.2,11.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,372.17999,365.39999
