DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,1.8,2.04,-0.14,0.24,13.33,0.11,7.0,2012.0,3.0,2012.0,2.0,20120630.0,-11.0,20,65.24191,67.97076
2012-10-30,1.75,1.87,-5.36,0.12,6.86,0.05,7.0,2012.0,4.0,2012.0,3.0,20120930.0,-10.0,20,66.48633000000001,68.81732
2013-01-29,1.36,1.12,0.14,-0.24,-17.65,0.07,8.0,2013.0,1.0,2012.0,4.0,20121231.0,-9.0,19,78.04176,76.35342
2013-04-24,1.56,1.78,-1.12,0.22,14.1,0.04,6.0,2013.0,2.0,2013.0,1.0,20130331.0,-8.0,20,84.8163,84.54382
2013-07-25,1.81,1.66,-0.11,-0.15,-8.29,0.08,6.0,2013.0,3.0,2013.0,2.0,20130630.0,-7.0,20,86.40053,84.77899000000001
2013-11-05,1.51,1.54,3.61,0.03,1.99,0.06,6.0,2013.0,4.0,2013.0,3.0,20130930.0,-6.0,19,85.96024,86.63678
2014-01-27,1.33,1.42,-0.02,0.09,6.77,0.04,7.0,2014.0,1.0,2013.0,4.0,20131231.0,-5.0,19,93.78159000000001,92.69901
2014-04-30,1.56,1.53,-2.1,-0.03,-1.92,0.15,5.0,2014.0,2.0,2014.0,1.0,20140331.0,-4.0,20,95.41324,99.50238
2014-07-31,1.54,1.63,-0.38,0.09,5.84,0.07,6.0,2014.0,3.0,2014.0,2.0,20140630.0,-3.0,20,103.70664000000001,100.99134000000001
2014-11-05,1.36,1.42,-0.49,0.06,4.41,0.05,7.0,2014.0,4.0,2014.0,3.0,20140930.0,-2.0,19,106.00705,108.08503
2015-01-26,1.43,1.46,-1.0,0.03,2.1,0.06,7.0,2015.0,1.0,2014.0,4.0,20141231.0,-1.0,19,117.80578,119.10221000000001
2015-04-29,1.72,2.03,1.23,0.31,18.02,0.06,7.0,2015.0,2.0,2015.0,1.0,20150331.0,0.0,20,127.07,126.36
