DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2014-10-28,1.43,1.51,0.05,0.08,5.59,0.02,16.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,58.41539,58.76859
2015-02-03,1.3,1.3,0.27,0.0,0.0,0.06,16.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,58.35762,59.92791
2015-04-28,1.55,1.54,-0.03,-0.01,-0.65,0.05,15.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,64.02541,63.46884
