DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,1.53,1.52,0.07,-0.01,-0.65,0.02,17.0,2012.0,3.0,2012.0,2.0,20120630.0,-11.0,20,70.41147,70.34524
2012-11-07,1.4,1.42,0.0,0.02,1.43,0.01,15.0,2012.0,4.0,2012.0,3.0,20120930.0,-10.0,19,71.88409,71.45581999999999
2013-02-05,1.23,1.35,1.78,0.12,9.76,0.07,17.0,2013.0,1.0,2012.0,4.0,20121231.0,-9.0,19,83.9752,84.17635
2013-05-02,1.35,1.44,-0.05,0.09,6.67,0.01,12.0,2013.0,2.0,2013.0,1.0,20130331.0,-8.0,20,92.62144,93.8447
2013-08-01,1.47,1.58,-0.06,0.11,7.48,0.01,13.0,2013.0,3.0,2013.0,2.0,20130630.0,-7.0,20,99.81798,98.26907
2013-11-05,1.47,1.58,-1.12,0.11,7.48,0.03,14.0,2013.0,4.0,2013.0,3.0,20130930.0,-6.0,19,104.11551999999999,104.16415
2014-02-04,1.29,1.42,-0.05,0.13,10.08,0.02,14.0,2014.0,1.0,2013.0,4.0,20131231.0,-5.0,19,103.6706,104.88323999999999
2014-05-01,1.5,1.53,-0.07,0.03,2.0,0.02,14.0,2014.0,2.0,2014.0,1.0,20140331.0,-4.0,20,109.64135,110.63371000000001
2014-07-31,1.68,1.68,-0.03,0.0,0.0,0.01,12.0,2014.0,3.0,2014.0,2.0,20140630.0,-3.0,20,114.73463999999998,114.57671
2014-11-04,1.65,1.68,-0.15,0.03,1.82,0.01,10.0,2014.0,4.0,2014.0,3.0,20140930.0,-2.0,19,125.29037,126.16306000000002
2015-02-05,1.43,1.53,-0.33,0.1,6.99,0.05,8.0,2015.0,1.0,2014.0,4.0,20141231.0,-1.0,19,144.70689,142.74481
2015-05-07,1.54,1.61,-0.53,0.07,4.55,0.04,10.0,2015.0,2.0,2015.0,1.0,20150331.0,0.0,20,142.8,142.00999
