DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-01,-2.4595,-2.1596,0.0,0.2999,12.2,0.4199,2.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,8.160160000000001,7.50015
2012-11-08,-1.7996,-1.6197,0.0,0.1799,10.0,,1.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,6.840139999999999,7.200139999999999
2013-03-01,,-0.9598,0.0,,,,0.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,7.8601600000000005,7.68015
2013-05-10,,-0.5399,0.0,,,,0.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,6.780139999999999,6.9001399999999995
2013-08-09,,-1.26,-4.76,,,,0.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,6.55,6.67
2013-11-07,,0.16,-0.03,,,,0.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,11.35,11.73
2014-02-18,0.23,0.35,0.01,0.12,52.17,0.05,2.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,23.96,26.81
2014-05-05,0.32,0.33,0.0,0.01,3.13,0.07,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,32.42,31.27
2014-08-04,-0.01,-0.21,0.0,-0.2,-2000.0,0.1,2.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,29.69,29.33
2014-11-03,0.43,0.59,0.0,0.16,37.21,0.01,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,41.2,43.16
2015-02-19,0.57,0.6,1.22,0.03,5.26,,1.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,65.02,68.66
2015-05-05,0.5,0.53,-0.15,0.03,6.0,,1.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,55.6,52.28
