DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-13,0.3,0.29,0.25,-0.01,-3.33,0.04,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,18.44,18.76
2012-11-08,0.38,0.33,-0.24,-0.05,-13.16,0.03,8.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,23.49,22.81
2013-03-14,0.38,0.35,-0.03,-0.03,-7.89,0.06,8.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,20,39.29,40.07
2013-05-09,0.43,0.34,-0.06,-0.09,-20.93,0.05,6.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,37.1,36.04
2013-08-08,0.43,0.23,0.13,-0.2,-46.51,0.06,8.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,39.53,39.74
2013-11-07,0.52,0.59,-0.15,0.07,13.46,0.07,9.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,47.36,50.58
2014-02-27,0.61,0.57,0.06,-0.04,-6.56,0.05,8.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,46.42,49.97
2014-05-08,0.54,0.36,-0.02,-0.18,-33.33,0.06,8.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,46.03,42.26
2014-08-07,0.75,0.41,-0.38,-0.34,-45.33,,1.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,57.17,57.78
2014-11-06,0.54,0.4,0.78,-0.14,-25.93,,1.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,43.33,43.37
2015-02-26,0.25,0.16,-1.22,-0.09,-36.0,0.04,3.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,29.24,26.95
2015-05-07,-0.2,-0.11,-0.3,0.09,45.0,0.07,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,23.42,24.84
