DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.03,0.08,0.0,0.05,166.67,0.01,5.0,2013.0,1.0,2012.0,2.0,20120630.0,-11.0,20,22.83,23.2
2012-11-01,0.05,0.13,0.0,0.08,160.0,0.01,7.0,2013.0,2.0,2012.0,3.0,20120930.0,-10.0,20,13.61,13.86
2013-02-06,0.06,0.07,0.0,0.01,16.67,0.02,9.0,2013.0,3.0,2012.0,4.0,20121231.0,-9.0,19,13.54,13.79
2013-05-02,0.07,0.09,0.0,0.02,28.57,0.02,6.0,2013.0,4.0,2013.0,1.0,20130331.0,-8.0,20,19.88,19.72
2013-08-01,0.06,0.07,-0.11,0.01,16.67,0.02,5.0,2014.0,1.0,2013.0,2.0,20130630.0,-7.0,20,24.15,23.03
2013-11-06,0.03,0.03,0.0,0.0,0.0,0.04,5.0,2014.0,2.0,2013.0,3.0,20130930.0,-6.0,19,25.84,26.15
2014-01-30,0.04,0.11,0.0,0.07,175.0,0.01,6.0,2014.0,3.0,2013.0,4.0,20131231.0,-5.0,19,26.93,27.49
2014-05-01,0.09,0.09,0.0,0.0,0.0,0.03,6.0,2014.0,4.0,2014.0,1.0,20140331.0,-4.0,20,22.66,22.71
2014-07-31,0.02,-0.04,0.0,-0.06,-300.0,0.04,6.0,2015.0,1.0,2014.0,2.0,20140630.0,-3.0,20,25.6,25.68
2014-10-30,0.02,0.09,0.0,0.07,350.0,0.01,6.0,2015.0,2.0,2014.0,3.0,20140930.0,-2.0,20,31.35,32.79
2015-01-27,0.03,0.3,0.0,0.27,900.0,0.02,5.0,2015.0,3.0,2014.0,4.0,20141231.0,-1.0,19,38.63,49.94
2015-05-05,0.12,0.28,1.96,0.16,133.33,0.05,5.0,2015.0,4.0,2015.0,1.0,20150331.0,0.0,20,75.47,73.84
