DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.12,0.15,-0.04,0.03,25.0,0.02,2.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,16.0579,16.74939
2012-10-26,0.16,0.26,-0.06,0.1,62.5,0.03,2.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,15.8059,15.96984
2013-02-14,0.2,0.09,-0.31,-0.11,-55.0,0.02,2.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,17.78043,17.54813
2013-05-01,-0.1,-0.04,-0.01,0.06,60.0,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,13.80669,14.497029999999999
2013-07-31,0.01,0.32,-0.1,0.31,3100.0,,1.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,15.2916,15.44794
2013-10-30,0.4,0.62,0.07,0.22,55.0,,1.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,20.45457,20.64096
2014-02-13,,0.63,-0.01,,,,0.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,19.40934,19.24201
2014-04-30,,0.22,0.0,,,,0.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,21.48273,20.71266
2014-07-30,,0.41,-0.14,,,,0.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,23.88305,23.40776
2014-10-29,,0.63,-0.52,,,,0.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,26.837059999999997,27.85015
2015-02-19,,0.41,-0.25,,,,0.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,21.10601,19.43267
2015-04-29,,0.54,-0.06,,,,0.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,20.41,20.53
