DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-28,0.405,0.48,0.15,0.075,18.52,0.03,4.0,2013.0,1.0,2012.0,2.0,20120531.0,-11.0,20,24.61733,29.38537
2012-09-27,0.52,0.62,0.0,0.1,19.23,0.02,4.0,2013.0,2.0,2012.0,3.0,20120831.0,-10.0,20,33.47385,36.574709999999996
2013-01-09,0.61,0.6,0.0,-0.01,-1.64,0.03,4.0,2013.0,3.0,2012.0,4.0,20121130.0,-9.0,19,38.701229999999995,40.12243
2013-04-08,0.49,0.5,0.02,0.01,2.04,0.01,3.0,2013.0,4.0,2013.0,1.0,20130228.0,-8.0,20,44.92864,43.86169
2013-06-28,0.61,0.56,0.01,-0.05,-8.2,0.07,3.0,2014.0,1.0,2013.0,2.0,20130531.0,-7.0,20,37.52343,35.88859
2013-09-27,0.65,0.57,0.07,-0.08,-12.31,0.01,3.0,2014.0,2.0,2013.0,3.0,20130831.0,-6.0,20,41.25835,40.89687
2014-01-08,0.71,0.59,0.13,-0.12,-16.9,0.04,3.0,2014.0,3.0,2013.0,4.0,20131130.0,-5.0,19,39.59825,39.54923
2014-04-04,0.44,0.42,-0.02,-0.02,-4.55,0.02,3.0,2014.0,4.0,2014.0,1.0,20140228.0,-4.0,20,44.95089,42.6099
2014-06-27,0.54,0.52,0.06,-0.02,-3.7,0.04,3.0,2015.0,1.0,2014.0,2.0,20140531.0,-3.0,20,44.58406,45.472190000000005
2014-10-01,0.64,0.63,-0.1,-0.01,-1.56,0.05,3.0,2015.0,2.0,2014.0,3.0,20140831.0,-2.0,20,41.52663,42.77362
2015-01-09,0.74,0.75,0.02,0.01,1.35,0.06,3.0,2015.0,3.0,2014.0,4.0,20141130.0,-1.0,19,41.95368,41.64578
2015-04-22,0.62,0.63,0.0,0.01,1.61,0.01,3.0,2015.0,4.0,2015.0,1.0,20150228.0,0.0,20,46.11,47.74
