DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-24,0.47,0.47,0.0,0.0,0.0,0.01,10.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,28.924979999999998,28.845570000000002
2012-10-25,0.43,0.46,-0.08,0.03,6.98,0.01,11.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,26.337559999999996,29.94258
2013-02-07,0.5,0.48,0.0,-0.02,-4.0,0.01,11.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,29.483190000000004,29.82105
2013-04-25,0.71,0.67,0.0,-0.04,-5.63,0.01,9.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,28.45753,28.079690000000003
2013-07-24,0.5,0.5,-0.17,0.0,0.0,0.02,9.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,28.843059999999998,28.37544
2013-10-24,0.4,0.4,-0.13,0.0,0.0,0.01,8.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,29.26871,28.223390000000002
2014-02-07,0.29,0.3,0.0,0.01,3.45,0.01,7.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,28.21385,29.1304
2014-04-25,0.53,0.53,0.0,0.0,0.0,0.01,6.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,28.58202,29.18018
2014-07-25,0.36,0.37,-0.25,0.01,2.78,0.01,6.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,28.590259999999997,28.221159999999998
2014-10-23,0.38,0.39,-0.26,0.01,2.63,0.01,7.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,24.66014,23.23245
2015-02-06,0.36,0.39,-0.09,0.03,8.33,0.02,7.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,32.1736,31.703979999999998
2015-04-24,0.54,0.73,-0.05,0.19,35.19,0.05,7.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,32.8,33.64
