DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-05,-0.07,-0.16,-0.26,-0.09,-128.57,0.03,6.0,2012.0,4.0,2012.0,2.0,20120430.0,-11.0,20,16.39,17.08
2012-08-21,-0.03,0.07,-0.03,0.1,333.33,0.06,5.0,2013.0,1.0,2012.0,3.0,20120731.0,-10.0,20,18.99,19.07
2012-11-20,0.05,0.14,-0.01,0.09,180.0,0.02,5.0,2013.0,2.0,2012.0,4.0,20121031.0,-9.0,19,25.86,27.24
2013-02-19,0.04,0.14,0.0,0.1,250.0,0.06,5.0,2013.0,3.0,2013.0,1.0,20130131.0,-8.0,19,35.11,33.58
2013-06-04,0.17,0.34,0.0,0.17,100.0,0.03,3.0,2013.0,4.0,2013.0,2.0,20130430.0,-7.0,20,36.44,35.4
2013-08-20,0.31,0.43,0.0,0.12,38.71,0.06,3.0,2014.0,1.0,2013.0,3.0,20130731.0,-6.0,20,33.21,35.03
2013-11-26,0.39,0.34,0.0,-0.05,-12.82,0.04,3.0,2014.0,2.0,2013.0,4.0,20131031.0,-5.0,19,35.05,36.46
2014-02-18,0.28,0.18,0.0,-0.1,-35.71,0.06,3.0,2014.0,3.0,2014.0,1.0,20140131.0,-4.0,19,32.01,32.02
2014-06-03,0.44,0.34,0.02,-0.1,-22.73,0.01,2.0,2014.0,4.0,2014.0,2.0,20140430.0,-3.0,20,28.05,28.29
2014-08-19,0.41,0.52,0.07,0.11,26.83,0.03,2.0,2015.0,1.0,2014.0,3.0,20140731.0,-2.0,20,36.88,37.26
2014-11-25,0.47,0.48,0.0,0.01,2.13,0.03,2.0,2015.0,2.0,2014.0,4.0,20141031.0,-1.0,19,40.92,40.27
2015-02-26,0.35,0.44,0.01,0.09,25.71,0.03,2.0,2015.0,3.0,2015.0,1.0,20150131.0,0.0,19,49.06,52.66
