DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,1.81,2.08,0.0,0.27,14.92,0.08,13.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,42.558859999999996,44.52763
2012-10-31,1.01,0.96,0.0,-0.05,-4.95,0.07,13.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,44.576609999999995,46.016459999999995
2013-02-05,0.98,0.99,0.05,0.01,1.02,0.05,13.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,52.441919999999996,53.28428
2013-04-30,0.88,1.19,0.0,0.31,35.23,0.06,8.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,52.25355,50.8405
2013-07-31,1.81,2.15,0.0,0.34,18.78,0.06,8.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,55.295730000000006,56.23944
2013-10-29,1.29,1.27,0.0,-0.02,-1.55,0.09,11.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,57.5389,56.623090000000005
2014-02-04,1.33,1.4,0.0,0.07,5.26,0.05,11.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,51.21618,49.76611
2014-04-29,0.79,1.03,0.0,0.24,30.38,0.12,11.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,55.75485,55.06285
2014-07-29,1.68,1.77,0.0,0.09,5.36,0.04,11.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,49.12083,48.84348
2014-10-28,0.63,0.71,-0.02,0.08,12.7,0.06,12.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,44.93188,43.9987
2015-02-03,0.65,1.18,-0.33,0.53,81.54,0.06,11.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,48.72387,47.39034
2015-04-28,0.29,0.43,-0.09,0.14,48.28,0.06,9.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,49.88235,51.45864
