DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.82,0.93,-0.03,0.11,13.41,0.06,10.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,19.82648,21.12143
2012-10-25,0.19,0.43,-0.41,0.24,126.32,0.14,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,23.18158,22.61259
2013-01-24,-0.09,0.02,-0.86,0.11,122.22,0.02,8.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,34.62356,35.3412
2013-04-25,0.62,0.76,-0.23,0.14,22.58,0.03,8.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,33.92558,32.95235
2013-07-25,1.08,1.23,-0.37,0.15,13.89,0.05,7.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,35.71477,36.049
2013-10-24,0.53,0.59,0.02,0.06,11.32,0.04,7.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,44.159290000000006,44.79829
2014-01-30,0.13,0.15,6.01,0.02,15.38,0.03,6.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,41.88234,40.847840000000005
2014-04-24,0.6,0.6,0.0,0.0,0.0,0.01,5.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,41.25874,40.53784
2014-07-24,0.87,0.95,-0.02,0.08,9.2,0.04,4.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,42.56532,41.813
2014-10-23,0.57,0.63,0.47,0.06,10.53,0.02,6.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,44.56565,44.67485
2015-01-29,0.27,0.33,-0.38,0.06,22.22,0.02,8.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,55.47193000000001,54.02864
2015-04-29,0.61,0.59,0.01,-0.02,-3.28,0.02,10.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,51.05938,49.92207
