DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-01,0.31,0.33,0.0,0.02,6.45,0.02,3.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,32.245290000000004,32.590109999999996
2012-11-02,0.35,0.36,0.0,0.01,2.86,0.01,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,32.90537,31.19114
2013-02-21,0.34,0.33,0.0,-0.01,-2.94,0.02,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,37.6748,39.07237
2013-05-03,0.37,0.36,0.0,-0.01,-2.7,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,43.04701,42.60098
2013-07-31,0.39,0.38,0.0,-0.01,-2.56,,1.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,49.32118,50.79805
2013-11-05,0.4,0.38,0.0,-0.02,-5.0,0.05,2.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,53.6923,53.25618000000001
2014-02-27,,0.35,0.0,,,,0.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,50.5372,50.2883
2014-05-05,,0.32,-0.03,,,,0.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,60.89156,57.745430000000006
2014-08-08,,0.53,-0.22,,,,0.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,54.26079,52.86693
2014-11-10,,0.65,-0.16,,,,0.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,65.44151,67.99025999999999
2015-02-24,,0.67,-0.06,,,,0.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,57.71,59.46
2015-05-05,,0.62,-0.14,,,,0.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,54.56,57.45
