DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-18,0.42,0.43,0.0,0.01,2.38,0.005,10.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,28.81823,28.85245
2012-10-17,0.445,0.45,0.0,0.005,1.12,0.0,12.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,30.1356,30.25315
2013-01-17,0.45,0.47,-0.04,0.02,4.44,0.005,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,33.27785,33.1503
2013-04-18,0.43,0.435,0.035,0.005,1.16,0.005,7.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,35.4874,35.75762
2013-07-18,0.47,0.475,0.0,0.005,1.06,0.005,7.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,37.56235,37.7739
2013-10-17,0.48,0.49,0.005,0.01,2.08,0.005,9.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,40.01556,40.61245
2014-01-22,0.49,0.525,-0.005,0.035,7.14,0.005,9.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,45.02837,43.752720000000004
2014-04-23,0.475,0.495,-0.005,0.02,4.21,0.005,8.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,47.33828,47.72975
2014-07-23,0.525,0.545,0.0,0.02,3.81,0.005,8.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,48.15549,48.51797
2014-10-22,0.57,0.58,-0.01,0.01,1.75,0.0,9.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,46.90757,47.79355
2015-01-21,0.59,0.63,-0.02,0.04,6.78,0.01,9.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,53.813309999999994,54.64151
2015-04-22,0.57,0.57,0.0,0.0,0.0,0.01,8.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,56.81,56.7
