DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-07,0.42,0.31,0.0,-0.11,-26.19,0.01,2.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,23.431060000000002,23.34308
2012-11-06,0.13,0.1,0.0,-0.03,-23.08,0.04,4.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,22.23323,21.60155
2013-02-20,0.45,0.26,0.0,-0.19,-42.22,0.01,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,23.63873,23.66607
2013-05-01,0.71,0.71,0.0,0.0,0.0,0.01,4.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,25.54332,25.94428
2013-08-07,0.39,0.43,0.0,0.04,10.26,0.01,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,26.63321,26.808190000000003
2013-11-06,0.15,0.19,0.0,0.04,26.67,0.02,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,26.240370000000002,25.988870000000002
2014-02-26,0.47,0.53,0.0,0.06,12.77,0.06,2.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,28.156779999999998,28.014
2014-05-07,0.79,0.81,0.0,0.02,2.53,0.03,3.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,31.021959999999996,31.202809999999996
2014-08-06,0.42,0.52,1.15,0.1,23.81,0.03,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,29.61347,29.77692
2014-11-05,0.23,0.16,0.0,-0.07,-30.43,0.01,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,34.68768,33.70686
2015-02-25,0.52,0.48,0.03,-0.04,-7.69,,1.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,33.42805,33.54684
2015-05-06,0.84,0.74,0.0,-0.1,-11.9,,1.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,31.66607,31.4582
