DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-04-24,0.23,0.21,0.0,-0.02,-8.7,0.01,8.0,2012.0,1.0,2012.0,1.0,20120331.0,-12.0,20,20.23786,20.60697
2012-07-24,0.24,0.27,0.06,0.03,12.5,0.01,7.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,21.02636,21.05358
2012-10-23,0.27,0.27,0.03,0.0,0.0,0.01,7.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,23.09751,23.426560000000002
2013-02-05,0.28,0.29,0.25,0.01,3.57,0.01,7.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,24.636589999999998,24.78389
2013-04-23,0.3,0.31,0.0,0.01,3.33,0.01,4.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,26.05675,26.149520000000003
2013-07-29,0.3,0.31,0.01,0.01,3.33,0.0,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,24.245379999999997,24.65711
2013-10-22,0.31,0.32,0.01,0.01,3.23,0.0,5.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,24.8954,25.3767
2014-02-12,0.32,0.27,0.08,-0.05,-15.63,0.01,4.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,24.71409,25.00933
2014-04-30,0.32,0.32,0.0,0.0,0.0,0.01,5.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,26.06832,26.125970000000002
2014-10-28,0.36,0.33,0.0,-0.03,-8.33,0.01,4.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,29.83343,29.64783
2015-02-17,0.32,0.3,0.0,-0.02,-6.25,0.01,4.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,35.28255,35.352059999999994
2015-04-29,0.33,0.32,0.0,-0.01,-3.03,0.01,5.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,31.36,30.9
