DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,0.26,0.29,-0.04,0.03,11.54,0.01,15.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,28.25,35.04
2012-10-24,0.29,0.3,-0.03,0.01,3.45,0.02,15.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,36.11,38.54
2013-02-06,0.37,0.43,-0.05,0.06,16.22,0.02,17.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,41.58,35.26
2013-04-24,0.34,0.42,-0.03,0.08,23.53,0.02,11.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,36.09,42.48
2013-07-24,0.37,0.37,-0.03,0.0,0.0,0.01,11.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,43.87,45.19
2013-10-23,0.38,0.35,0.09,-0.03,-7.89,0.01,12.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,51.87,46.06
2014-02-05,0.43,0.47,-0.03,0.04,9.3,0.01,12.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,47.42,57.18
2014-05-01,0.44,0.47,-0.07,0.03,6.82,0.01,9.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,54.53,53.18
2014-07-30,0.46,0.46,-0.06,0.0,0.0,0.01,8.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,60.73,59.02
2014-10-29,0.46,0.54,-0.04,0.08,17.39,0.02,7.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,56.21,59.83
2015-02-10,0.53,0.56,-0.02,0.03,5.66,0.01,7.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,62.21,63.75
2015-04-28,0.51,0.5,-0.07,-0.01,-1.96,0.02,7.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,76.07,75.13
