DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.6,-999.0,0.0,-999.6,,0.03,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,29.799490000000002,30.39248
2012-11-09,1.42,1.33,0.21,-0.09,-6.34,0.06,7.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,27.19848,26.75054
2013-02-20,0.22,0.14,-4.9,-0.08,-36.36,0.15,5.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,30.38433,30.130059999999997
2013-05-02,0.28,0.22,-0.82,-0.06,-21.43,0.05,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,33.05373,33.58671
2013-08-01,0.49,0.44,-0.05,-0.05,-10.2,0.07,7.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,33.74361,34.087559999999996
2013-11-07,1.23,1.25,-0.01,0.02,1.63,0.05,7.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,34.118109999999994,34.25925
2014-02-21,0.12,0.19,-0.04,0.07,58.33,0.03,5.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,38.89213,38.911159999999995
2014-05-08,0.32,0.4,0.0,0.08,25.0,0.05,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,38.72868,37.77729
2014-08-05,0.57,0.62,-0.01,0.05,8.77,0.08,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,36.32038,35.90291
2014-11-06,1.24,1.2,0.0,-0.04,-3.23,0.05,4.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,41.59754,42.470290000000006
2015-02-25,0.14,0.19,0.01,0.05,35.71,0.01,4.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,42.698170000000005,42.10418
2015-05-07,0.35,0.45,0.0,0.1,28.57,0.05,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,40.4,40.39
