DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,1.41,1.81,0.13,0.4,29.79,0.07,11.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,31.50027,32.8904
2012-10-24,1.39,1.54,-0.02,0.15,10.79,0.17,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,36.992490000000004,36.174240000000005
2013-02-06,-0.31,0.07,0.24,0.38,122.58,0.13,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,37.15269,36.75063
2013-04-24,1.58,1.35,0.11,-0.23,-14.56,0.09,9.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,45.88687,44.83808
2013-07-24,1.45,1.53,0.17,0.08,5.52,0.12,11.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,51.19465,50.962559999999996
2013-10-23,1.45,1.71,-0.03,0.26,17.93,0.16,11.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,56.85951,55.4509
2014-02-05,1.41,1.42,0.04,0.01,0.71,0.06,8.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,63.34118,62.414719999999996
2014-04-23,1.56,1.68,0.18,0.12,7.69,0.15,8.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,65.23519,65.76389
2014-07-23,1.53,1.62,0.33,0.09,5.88,0.07,7.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,64.71445,64.67513000000001
2014-10-29,1.58,1.82,0.1,0.24,15.19,0.14,7.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,66.36359,66.82751999999999
2015-02-12,1.66,0.87,-0.18,-0.79,-47.59,0.08,7.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,65.82561,60.89018000000001
2015-05-05,0.62,0.63,0.08,0.01,1.61,0.02,3.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,62.616240000000005,64.24884
