DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.47,0.43,-0.13,-0.04,-8.51,0.01,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,10.978710000000001,10.88147
2012-11-05,0.44,0.34,-0.47,-0.1,-22.73,0.02,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,11.25099,10.95927
2013-02-20,0.41,0.47,0.08,0.06,14.63,0.01,5.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,13.270660000000001,13.74355
2013-05-01,0.44,0.49,-0.11,0.05,11.36,0.01,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,14.76816,14.856829999999999
2013-07-31,0.45,0.43,1.28,-0.02,-4.44,0.03,5.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,17.93066,18.60059
2013-11-04,0.45,0.8,-0.05,0.35,77.78,0.01,5.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,19.979870000000002,20.78774
2014-02-12,0.5,0.5,0.14,0.0,0.0,0.01,4.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,20.84688,20.28104
2014-04-30,0.47,0.47,-0.59,0.0,0.0,0.03,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,23.14997,22.19697
2014-07-30,0.49,0.48,-0.02,-0.01,-2.04,0.02,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,23.040770000000002,21.97857
2014-11-06,0.5,0.81,0.04,0.31,62.0,0.02,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,25.53247,27.00168
2015-02-12,0.54,0.63,-0.24,0.09,16.67,0.02,4.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,28.49,29.15
2015-04-29,0.56,0.62,-0.55,0.06,10.71,0.02,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,28.29,26.95
