DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,0.15,0.11,0.0,-0.04,-26.67,0.01,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,7.819139999999999,7.638560000000001
2012-10-24,0.14,0.16,0.0,0.02,14.29,0.01,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,7.61415,7.796530000000001
2013-01-30,0.16,0.17,0.0,0.01,6.25,0.01,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,8.07921,8.033610000000001
2013-04-24,0.15,0.13,0.0,-0.02,-13.33,0.0,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,8.39505,8.02685
2013-07-24,0.13,0.14,0.0,0.01,7.69,0.01,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,8.80405,9.045760000000001
2013-10-23,0.14,0.13,0.0,-0.01,-7.14,0.01,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,8.851389999999999,8.58885
2014-01-29,0.14,0.12,-0.01,-0.02,-14.29,0.0,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,8.66344,8.521419999999999
2014-04-23,0.14,0.13,0.02,-0.01,-7.14,0.01,3.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,8.72901,8.72901
2014-07-30,0.13,0.14,0.0,0.01,7.69,0.01,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,8.774569999999999,8.71665
2014-10-29,0.14,0.17,0.0,0.03,21.43,0.0,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,9.1011,9.18879
2015-01-28,0.15,0.15,0.0,0.0,0.0,0.01,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,9.21963,9.77989
2015-04-22,0.15,0.17,0.0,0.02,13.33,0.0,2.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,10.31145,10.86668
