DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-20,0.72,0.77,-0.02,0.05,6.94,0.06,9.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,37.16267,36.94996
2012-10-24,1.02,1.02,-0.02,0.0,0.0,0.07,11.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,39.27626,39.35693
2013-02-15,0.45,0.5,-0.45,0.05,11.11,0.03,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,41.32719,41.72095
2013-04-26,0.8,0.8,-0.05,0.0,0.0,0.03,10.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,46.28132,46.98644
2013-07-25,0.77,0.73,-0.04,-0.04,-5.19,0.06,11.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,42.35629,42.96653
2013-10-23,1.08,1.1,-0.21,0.02,1.85,0.04,11.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,43.47802,43.66494
2014-01-27,0.56,0.6,0.11,0.04,7.14,0.04,11.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,44.57342,44.88519
2014-04-25,0.91,1.15,0.0,0.24,26.37,0.07,10.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,50.9623,51.97429
2014-07-25,0.75,0.8,0.0,0.05,6.67,0.04,10.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,51.29483,52.67311
2014-10-23,1.03,1.01,0.0,-0.02,-1.94,0.07,10.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,53.80951999999999,54.967859999999995
2015-01-28,0.52,0.48,-0.09,-0.04,-7.69,0.03,10.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,62.24629,62.58021
2015-04-23,1.11,1.28,0.01,0.17,15.32,0.1,9.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,56.360519999999994,57.331230000000005
