DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,1.33,1.13,-0.14,-0.2,-15.04,0.05,10.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,44.794940000000004,47.390390000000004
2012-10-24,1.29,1.32,-0.53,0.03,2.33,0.15,10.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,53.64454,55.4587
2013-01-30,1.48,1.71,0.1,0.23,15.54,0.06,10.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,63.33521,62.82366999999999
2013-04-22,1.57,1.59,-0.01,0.02,1.27,0.06,9.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,69.03055,70.23224
2013-07-24,1.62,1.69,-0.15,0.07,4.32,0.03,8.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,82.83958,84.14595
2013-10-29,1.73,1.91,-0.05,0.18,10.4,0.03,7.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,96.03217,97.38486
2014-02-04,1.82,1.87,-0.41,0.05,2.75,0.05,7.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,100.55353000000001,100.4467
2014-04-28,1.87,2.04,-0.03,0.17,9.09,0.02,5.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,101.01434,106.90871000000001
2014-07-29,1.99,2.08,-0.17,0.09,4.52,0.05,5.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,118.54813,121.10863
2014-10-28,1.95,2.24,-0.07,0.29,14.87,0.02,4.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,118.60403000000001,122.01525
2015-01-28,2.22,2.3,-0.08,0.08,3.6,0.04,6.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,125.17284,127.02483000000001
2015-04-22,2.33,2.18,-0.1,-0.15,-6.44,0.04,7.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,130.92828,126.50168000000001
