DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-19,0.3,0.33,0.0,0.03,10.0,0.01,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,23.91818,24.45467
2012-10-18,0.32,0.35,0.0,0.03,9.38,0.01,4.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,26.19706,25.872410000000002
2013-02-14,0.39,0.32,-0.14,-0.07,-17.95,0.02,4.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,29.371809999999996,27.36753
2013-04-18,0.39,0.37,0.0,-0.02,-5.13,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,25.85728,27.66021
2013-07-18,0.34,0.33,-0.36,-0.01,-2.94,,1.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,32.889340000000004,31.97085
2013-10-17,0.4,0.35,-0.06,-0.05,-12.5,,1.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,34.78139,33.3115
2014-02-12,,0.39,-0.04,,,,0.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,29.01355,26.8581
2014-04-16,0.39,0.34,-0.01,-0.05,-12.82,,1.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,30.92537,29.8069
2014-07-17,0.39,0.33,-0.03,-0.06,-15.38,,1.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,29.766029999999997,28.60707
2014-10-21,0.4,0.38,-0.46,-0.02,-5.0,,1.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,28.844070000000002,26.86898
2015-02-18,0.5,0.39,-0.18,-0.11,-22.0,,1.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,29.990440000000003,28.665879999999998
2015-04-23,0.32,0.38,-0.02,0.06,18.75,,1.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,29.75,31.84
