DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-09,0.74,0.92,0.0,0.18,24.32,0.02,7.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,34.90327,34.61596
2012-11-08,0.71,0.77,-1.64,0.06,8.45,0.01,8.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,19,36.52572,36.24796
2013-02-07,0.71,0.78,2.92,0.07,9.86,0.05,7.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,48.70104,49.11823
2013-05-02,0.79,0.84,-0.35,0.05,6.33,0.01,3.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,49.115429999999996,50.90506
2013-08-08,0.94,0.93,-0.27,-0.01,-1.06,0.01,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,58.01107,58.100640000000006
2013-10-30,0.93,0.95,-0.3,0.02,2.15,0.0,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,66.50303000000001,66.99107
2014-02-06,0.9,0.91,-0.4,0.01,1.11,0.01,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,65.3666,67.29032
2014-05-01,0.79,0.8,-0.24,0.01,1.27,0.02,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,72.27499,72.7438
2014-07-30,1.02,1.05,-1.05,0.03,2.94,0.03,4.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,71.67318,67.77064
2014-10-29,1.12,1.15,-0.38,0.03,2.68,0.02,4.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,68.42683000000001,69.09600999999999
2015-02-05,1.21,1.24,-0.88,0.03,2.48,0.03,5.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,84.20125,84.91084000000001
2015-04-30,0.98,1.0,-1.46,0.02,2.04,0.02,3.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,83.95,85.12
