DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-31,1.64,1.66,-1.54,0.02,1.22,0.02,7.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,111.59,111.26
2012-10-31,1.88,1.91,-0.87,0.03,1.6,0.02,7.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,126.5,131.38
2013-01-29,2.43,2.55,-1.15,0.12,4.94,0.03,7.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,146.5,144.60001
2013-04-30,2.02,2.27,-1.12,0.25,12.38,0.01,6.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,155.67999,150.72
2013-07-30,2.1,2.18,-1.0,0.08,3.81,0.02,6.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,179.06,180.35001
2013-11-05,2.14,2.19,-0.82,0.05,2.34,0.02,6.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,193.2,199.95
2014-02-04,3.11,3.66,-0.87,0.55,17.68,0.07,6.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,193.58,187.57001
2014-04-29,2.37,2.48,-1.08,0.11,4.64,0.03,6.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,195.11,198.2
2014-07-29,2.59,2.65,-0.88,0.06,2.32,0.04,6.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,204.08,205.47
2014-11-03,2.71,2.76,-0.92,0.05,1.85,0.02,6.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,193.17,191.95
2015-01-27,3.49,3.55,-0.53,0.06,1.72,0.07,6.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,204.85001,205.61
2015-04-28,2.91,2.91,-0.63,0.0,0.0,0.02,6.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,228.02,225.39999
