DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-23,0.2,0.2,0.0,0.0,0.0,0.02,8.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,10.165280000000001,10.38177
2012-10-22,0.25,0.24,0.0,-0.01,-4.0,0.01,9.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,11.765369999999999,11.38888
2013-01-28,0.26,0.28,0.0,0.02,7.69,0.01,7.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,11.57876,11.80561
2013-04-22,0.26,0.22,0.0,-0.04,-15.38,0.02,7.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,12.346860000000001,12.09062
2013-07-22,0.27,0.29,0.0,0.02,7.41,0.01,5.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,14.84348,14.87207
2013-10-21,0.29,0.3,0.0,0.01,3.45,0.01,5.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,14.230820000000001,14.029720000000001
2014-01-27,0.28,0.25,0.0,-0.03,-10.71,0.01,5.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,14.811470000000002,14.90771
2014-04-21,0.29,0.28,0.0,-0.01,-3.45,0.02,5.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,15.66141,15.75814
2014-07-21,0.29,0.28,0.0,-0.01,-3.45,0.01,5.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,14.9895,14.82425
2014-10-20,0.29,0.27,0.0,-0.02,-6.9,0.01,5.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,14.435220000000001,13.71101
2015-01-26,0.28,0.29,0.0,0.01,3.57,0.01,7.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,13.4277,13.615020000000001
2015-04-20,0.27,0.27,0.0,0.0,0.0,0.01,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,14.64821,14.320479999999998
