DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-04-27,-0.18,-0.71,0.0,-0.53,-294.44,0.14,15.0,2012.0,1.0,2012.0,1.0,20120331.0,-12.0,20,15.88509,14.9863
2012-07-31,0.16,0.18,0.26,0.02,12.5,0.07,12.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,13.40047,10.928339999999999
2012-11-01,0.25,0.24,0.0,-0.01,-4.0,0.04,15.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,8.2404,8.14195
2013-01-30,-0.02,-0.22,-0.09,-0.2,-1000.0,0.08,15.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,10.66231,10.35711
2013-04-30,-0.4,-0.52,0.0,-0.12,-30.0,0.13,12.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,10.37755,9.607380000000001
2013-08-09,0.2,0.18,0.0,-0.02,-10.0,0.06,12.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,22.71115,23.33595
2013-11-11,0.37,0.54,-0.02,0.17,45.95,0.06,11.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,30.578709999999997,31.134690000000003
2014-01-30,0.31,0.31,0.07,0.0,0.0,0.07,11.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,33.16003,34.04364
2014-07-31,0.72,0.65,-0.02,-0.07,-9.72,0.07,8.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,31.55525,33.61385
2014-11-03,0.74,0.74,-0.02,0.0,0.0,0.07,8.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,41.12898,41.79588
2015-02-04,0.45,0.53,0.0,0.08,17.78,0.02,8.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,39.01543,38.63605
2015-05-04,0.11,0.06,-0.03,-0.05,-45.45,0.04,9.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,36.529540000000004,35.08193
