DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,1.11,1.27,0.0,0.16,14.41,0.07,19.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,69.20148,70.02409
2012-10-24,1.12,1.35,0.0,0.23,20.54,0.07,18.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,68.37518,67.27493
2013-01-30,1.19,1.28,0.0,0.09,7.56,0.05,18.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,70.57426,69.89303000000001
2013-04-24,1.47,1.73,-0.29,0.26,17.69,0.09,13.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,86.49197,87.29185
2013-07-24,1.58,1.67,-0.26,0.09,5.7,0.07,16.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,102.36584,102.12656
2013-10-23,1.54,1.8,-0.29,0.26,16.88,0.04,15.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,124.05196000000001,124.01348999999999
2014-01-29,1.59,1.88,-0.27,0.29,18.24,0.1,13.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,125.23743,122.10118
2014-04-23,1.54,1.76,-0.48,0.22,14.29,0.09,13.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,126.76866000000001,126.02141999999999
2014-07-23,2.02,2.42,-0.18,0.4,19.8,0.08,12.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,123.65449,121.40019
2014-10-22,1.96,2.14,-0.28,0.18,9.18,0.1,12.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,119.23911000000001,119.80855
2015-01-28,2.07,2.31,-0.29,0.24,11.59,0.1,10.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,137.89792,145.93636999999998
2015-04-22,1.81,1.97,-0.1,0.16,8.84,0.09,11.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,150.22728,148.91568
