DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.25,0.3,0.0,0.05,,0.02,3.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,24.9957,26.46374
2012-11-01,0.23,0.28,0.0,0.05,21.74,0.02,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,31.96495,30.93225
2013-02-28,0.35,0.39,0.0,0.04,11.43,0.02,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,30.32568,27.980159999999998
2013-05-02,0.4,0.59,0.0,0.19,47.5,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,27.78401,29.351509999999998
2013-08-05,0.35,0.29,0.0,-0.06,-17.14,0.01,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,24.39685,25.221529999999998
2013-10-31,0.32,0.31,0.0,-0.01,-3.12,0.01,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,25.67063,27.84427
2014-02-27,0.01,0.01,0.0,0.0,0.0,0.04,2.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,22.72958,21.93119
2014-05-01,0.03,0.07,0.0,0.04,133.33,0.04,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,17.289070000000002,15.283539999999999
2014-07-31,-0.01,0.01,0.0,0.02,200.0,0.01,2.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,12.58464,13.09041
2014-10-30,0.06,0.03,0.0,-0.03,-50.0,0.03,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,11.05005,11.49843
2015-02-26,0.11,0.06,0.0,-0.05,-45.45,0.02,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,11.38893,11.249189999999999
2015-04-30,-0.01,0.0,0.0,0.01,100.0,0.01,2.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,10.91,12.49
