DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-30,0.78,0.91,0.1,0.13,16.67,0.06,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,34.76487,34.58147
2012-10-29,0.59,0.82,1.57,0.23,38.98,0.07,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,35.67268,35.76486
2013-02-11,0.65,0.67,-0.13,0.02,3.08,0.08,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,40.28859,40.63342
2013-05-08,0.83,0.92,0.4,0.09,10.84,0.07,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,45.82444,45.40334
2013-07-29,0.85,0.96,0.24,0.11,12.94,0.03,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,48.47964,48.60176
2013-10-29,1.06,1.06,-0.15,0.0,0.0,0.08,5.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,53.45644,53.5602
2014-01-30,1.23,1.28,0.45,0.05,4.07,0.09,5.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,53.49802,52.93894
2014-05-06,0.98,1.0,0.13,0.02,2.04,0.04,5.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,56.321180000000005,56.95019
2014-07-28,0.95,1.07,0.08,0.12,12.63,0.09,5.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,56.609469999999995,56.075230000000005
2014-10-28,1.16,1.4,-0.12,0.24,20.69,0.06,5.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,58.041290000000004,58.08031
2015-02-02,1.29,1.35,0.06,0.06,4.65,0.05,5.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,58.672869999999996,60.54561999999999
2015-04-27,1.17,1.25,-1.04,0.08,6.84,0.12,5.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,64.11,64.6
