DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-02,0.78,0.82,-0.03,0.04,5.13,0.05,14.0,2012.0,3.0,2012.0,2.0,20120531.0,-11.0,20,57.988569999999996,58.64742
2012-10-02,0.92,0.88,-0.1,-0.04,-4.35,0.07,13.0,2012.0,4.0,2012.0,3.0,20120831.0,-10.0,20,59.23978,58.9934
2013-01-08,0.8,0.69,-0.08,-0.11,-13.75,0.07,12.0,2013.0,1.0,2012.0,4.0,20121130.0,-9.0,19,64.64867,64.9647
2013-04-03,0.62,0.62,-0.05,0.0,0.0,0.04,14.0,2013.0,2.0,2013.0,1.0,20130228.0,-8.0,20,71.08758,72.00784
2013-07-02,0.9,0.97,-0.24,0.07,7.78,0.04,9.0,2013.0,3.0,2013.0,2.0,20130531.0,-7.0,20,80.68176,81.13775
2013-10-01,1.02,1.03,0.0,0.01,0.98,0.05,10.0,2013.0,4.0,2013.0,3.0,20130831.0,-6.0,20,98.19785999999999,93.41256
2014-01-09,0.85,0.96,0.07,0.11,12.94,0.04,10.0,2014.0,1.0,2013.0,4.0,20131130.0,-5.0,19,122.77493,131.88116000000002
2014-04-02,0.83,0.75,0.0,-0.08,-9.64,0.05,10.0,2014.0,2.0,2014.0,1.0,20140228.0,-4.0,20,137.07481,132.97501
2014-07-01,1.13,1.0,0.01,-0.13,-11.5,0.05,8.0,2014.0,3.0,2014.0,2.0,20140531.0,-3.0,20,117.16781999999999,119.05056
2014-10-01,1.23,1.26,0.0,0.03,2.44,0.02,6.0,2014.0,4.0,2014.0,3.0,20140831.0,-2.0,20,130.26761000000002,132.66113
2015-01-09,1.15,1.32,-0.15,0.17,14.78,0.05,7.0,2015.0,1.0,2014.0,4.0,20141130.0,-1.0,19,151.24905,152.83641
2015-04-01,1.06,1.08,-0.01,0.02,1.89,0.05,9.0,2015.0,2.0,2015.0,1.0,20150228.0,0.0,20,167.95824,166.50938
