DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-25,0.27,0.58,0.69,0.31,114.81,0.04,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,19.75556,21.172179999999997
2012-10-24,0.47,0.79,0.0,0.32,68.09,0.06,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,26.684659999999997,27.716179999999998
2013-01-23,0.63,0.69,0.0,0.06,9.52,0.06,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,30.32896,29.0753
2013-04-22,0.57,0.6,0.0,0.03,5.26,0.03,6.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,29.390929999999997,29.76848
2013-07-24,0.58,0.6,0.0,0.02,3.45,0.03,5.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,36.13794,35.924209999999995
2013-10-23,0.6,0.6,0.0,0.0,0.0,0.02,5.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,37.21904,37.89203
2014-01-22,0.66,0.6,0.0,-0.06,-9.09,0.04,5.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,42.76627,39.85973
2014-04-21,0.53,0.54,0.0,0.01,1.89,0.02,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,38.96055,39.91393
2014-07-23,0.64,0.65,0.23,0.01,1.56,0.13,5.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,37.71411,39.13579
2014-10-22,0.61,0.76,0.0,0.15,24.59,0.02,5.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,38.76582,40.60094
2015-01-21,0.64,0.72,-0.09,0.08,12.5,0.01,5.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,39.21561,41.62612
2015-04-20,0.66,0.68,-0.07,0.02,3.03,0.05,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,45.89,45.01
