DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-05-31,0.36,0.34,-0.03,-0.02,-5.56,0.01,10.0,2012.0,3.0,2012.0,2.0,20120430.0,-11.0,20,18.93,18.34
2012-09-19,0.28,0.31,-0.3,0.03,10.71,0.01,9.0,2012.0,4.0,2012.0,3.0,20120731.0,-10.0,20,20.81,21.17
2012-12-05,0.34,0.39,-0.12,0.05,14.71,0.01,8.0,2013.0,1.0,2012.0,4.0,20121031.0,-9.0,19,19.79,18.93
2013-03-04,0.24,0.26,0.03,0.02,8.33,0.07,9.0,2013.0,2.0,2013.0,1.0,20130131.0,-8.0,19,16.53,18.9
2013-06-05,0.31,0.26,-0.07,-0.05,-16.13,0.03,8.0,2013.0,3.0,2013.0,2.0,20130430.0,-7.0,20,19.86,18.13
2013-09-24,0.21,0.34,-0.16,0.13,61.9,0.03,7.0,2013.0,4.0,2013.0,3.0,20130731.0,-6.0,20,17.32,20.06
2013-12-02,0.32,0.36,-0.04,0.04,12.5,0.01,7.0,2014.0,1.0,2013.0,4.0,20131031.0,-5.0,19,20.88,21.56
2014-03-03,0.2,0.23,-0.04,0.03,15.0,0.04,6.0,2014.0,2.0,2014.0,1.0,20140131.0,-4.0,19,18.87,18.26
2014-06-03,0.2,0.27,-0.07,0.07,35.0,0.02,6.0,2014.0,3.0,2014.0,2.0,20140430.0,-3.0,20,16.4,16.46
2014-09-22,0.18,0.13,-0.03,-0.05,-27.78,0.02,5.0,2014.0,4.0,2014.0,3.0,20140731.0,-2.0,20,16.53,13.75
2014-12-02,0.27,0.28,0.04,0.01,3.7,0.03,4.0,2015.0,1.0,2014.0,4.0,20141031.0,-1.0,19,12.95,12.21
2015-03-03,0.08,0.07,-0.02,-0.01,-12.5,0.02,5.0,2015.0,2.0,2015.0,1.0,20150131.0,0.0,19,13.23,13.38
