DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.37,0.39,0.0,0.02,5.41,0.01,3.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,36.398540000000004,36.85076
2012-10-31,0.73,0.78,0.0,0.05,6.85,0.03,4.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,37.31881,37.14845
2013-02-15,0.75,0.75,0.0,0.0,0.0,0.01,6.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,42.540620000000004,42.971340000000005
2013-05-08,0.75,0.83,0.0,0.08,10.67,0.02,4.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,47.37937,46.6004
2013-08-01,0.4,0.35,0.0,-0.05,-12.5,0.02,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,49.33852,49.17203
2013-11-01,0.73,0.63,0.0,-0.1,-13.7,0.01,4.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,46.6872,47.50873
2014-02-14,0.84,0.82,0.0,-0.02,-2.38,0.01,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,47.38225,48.74364
2014-05-07,0.85,0.83,-0.03,-0.02,-2.35,0.02,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,48.77221,48.23907
2014-08-01,0.44,0.46,-0.06,0.02,4.55,0.02,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,46.02417,45.37039
2014-11-03,0.72,0.97,0.0,0.25,34.72,0.04,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,50.67852,50.98938
2015-02-17,0.68,0.73,0.0,0.05,7.35,0.03,4.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,52.23404,53.96593000000001
2015-05-07,0.87,0.91,-0.06,0.04,4.6,0.03,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,48.602,48.36448
