DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-16,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2013.0,2.0,2012.0,3.0,20120731.0,-11.0,20,13.66,12.14
2012-11-28,0.29,0.31,0.0,0.02,6.9,0.03,20.0,2013.0,3.0,2012.0,4.0,20121031.0,-10.0,19,14.12,13.42
2013-03-14,0.22,0.24,-0.25,0.02,9.09,0.01,18.0,2013.0,4.0,2013.0,1.0,20130131.0,-9.0,20,14.51,13.75
2013-05-23,-0.17,-0.16,0.0,0.01,5.88,0.03,16.0,2014.0,1.0,2013.0,2.0,20130430.0,-8.0,20,16.48,14.76
2013-08-22,-0.24,-0.34,-0.09,-0.1,-41.67,0.06,13.0,2014.0,2.0,2013.0,3.0,20130731.0,-7.0,20,10.98,8.76
2013-12-04,-0.25,-0.29,-0.04,-0.04,-16.0,0.03,15.0,2014.0,3.0,2013.0,4.0,20131031.0,-6.0,19,9.36,9.09
2014-03-13,-0.3,-0.35,-0.55,-0.05,-16.67,0.04,16.0,2014.0,4.0,2014.0,1.0,20140131.0,-5.0,20,7.3,5.83
2014-05-22,-0.72,-0.52,-0.46,0.2,27.78,0.03,14.0,2015.0,1.0,2014.0,2.0,20140430.0,-4.0,20,4.52,3.41
2014-08-21,-0.43,-0.46,-0.35,-0.03,-6.98,0.04,8.0,2015.0,2.0,2014.0,3.0,20140731.0,-3.0,20,3.91,3.52
2014-12-03,-0.45,-0.45,-0.21,0.0,0.0,0.03,12.0,2015.0,3.0,2014.0,4.0,20141031.0,-2.0,19,3.19,2.48
2015-03-12,-0.03,0.01,-0.18,0.04,133.33,0.02,12.0,2015.0,4.0,2015.0,1.0,20150131.0,-1.0,20,3.7,3.06
2015-05-21,-0.55,-0.56,-0.01,-0.01,-1.82,0.03,10.0,2016.0,1.0,2015.0,2.0,20150430.0,0.0,20,2.59,2.19
