DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-26,0.27,0.32,-0.08,0.05,18.52,0.01,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,15.09,16.03
2012-10-25,0.3,0.31,0.03,0.01,3.33,0.01,5.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,14.51,14.5
2013-02-04,0.3,0.33,0.0,0.03,10.0,0.01,5.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,17.5,18.04
2013-04-25,0.2,0.22,-0.01,0.02,10.0,0.01,4.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,17.92,17.49
2013-07-25,0.28,0.31,-0.15,0.03,10.71,0.01,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,21.95,22.25
2013-10-24,0.31,0.44,-0.01,0.13,41.94,0.01,4.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,22.17,23.31
2014-02-04,0.36,0.43,0.81,0.07,19.44,0.01,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,22.53,22.66
2014-04-24,0.3,0.35,0.0,0.05,16.67,0.01,3.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,24.03,23.87
2014-07-24,0.37,0.43,-0.02,0.06,16.22,0.01,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,23.96,24.89
2014-10-23,0.42,0.43,-0.11,0.01,2.38,0.01,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,22.5,22.4
2015-02-03,0.44,0.43,0.02,-0.01,-2.27,0.01,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,23.07,22.51
2015-04-23,0.33,0.34,-0.07,0.01,3.03,0.01,2.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,24.46,24.3
