DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-18,0.15,0.19,0.0,0.04,26.67,0.06,22.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,7.41334,7.14752
2012-10-17,-0.07,0.0,0.0,0.07,-100.0,0.05,15.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,9.30537,9.33495
2013-01-17,0.02,0.03,0.0,0.01,50.0,0.01,16.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,11.13037,10.99222
2013-04-17,0.23,0.2,0.0,-0.03,-13.04,0.03,21.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,11.55518,11.29839
2013-07-17,0.25,0.32,0.0,0.07,28.0,0.02,18.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,14.143460000000001,14.588220000000002
2013-10-16,0.18,0.28,-0.08,0.1,55.56,0.02,16.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,14.40065,14.49956
2014-01-15,0.26,0.29,0.0,0.03,11.54,0.02,18.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,16.973229999999997,16.90395
2014-04-16,0.05,-0.05,-999.0,-0.1,-200.0,0.03,14.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,15.973289999999999,15.9931
2014-07-16,0.29,0.31,-0.12,0.02,6.9,0.02,12.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,15.3692,15.06201
2014-10-15,-0.09,-0.01,0.0,0.08,88.89,0.03,11.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,15.665070000000002,15.983139999999999
2015-01-15,0.31,0.32,-0.07,0.01,3.23,0.02,13.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,15.15262,15.33206
2015-04-15,0.29,0.27,0.0,-0.02,-6.9,0.02,14.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,15.64,15.79
