DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-30,0.18,0.14,0.0,-0.04,-22.22,0.01,3.0,2012.0,2.0,2012.0,2.0,20120630.0,-10.0,20,19.91006,16.72152
2012-10-30,0.19,0.19,-0.04,0.0,0.0,0.01,3.0,2012.0,3.0,2012.0,3.0,20120930.0,-9.0,20,17.01539,15.9207
2013-02-04,0.2,0.2,-0.04,0.0,0.0,0.02,3.0,2012.0,4.0,2012.0,4.0,20121231.0,-8.0,19,18.0513,19.17537
2013-04-29,0.23,0.23,0.0,0.0,0.0,0.0,2.0,2013.0,1.0,2013.0,1.0,20130331.0,-7.0,20,20.130470000000003,21.33536
2013-07-29,-0.02,0.05,-0.13,0.07,350.0,,1.0,2013.0,2.0,2013.0,2.0,20130630.0,-6.0,20,28.54845,28.499059999999997
2013-10-28,0.22,0.22,-0.04,0.0,0.0,,1.0,2013.0,3.0,2013.0,3.0,20130930.0,-5.0,20,33.57653,33.97167
2014-02-03,0.2,0.24,-0.04,0.04,20.0,0.01,2.0,2013.0,4.0,2013.0,4.0,20131231.0,-4.0,19,30.23765,29.05225
2014-04-28,0.24,0.24,-0.04,0.0,0.0,0.01,2.0,2014.0,1.0,2014.0,1.0,20140331.0,-3.0,20,25.67385,27.61001
2014-07-28,0.25,0.29,-0.05,0.04,16.0,,1.0,2014.0,2.0,2014.0,2.0,20140630.0,-2.0,20,30.971020000000003,33.07343
2014-10-27,0.26,0.28,-0.06,0.02,7.69,0.01,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-1.0,20,32.9737,33.3123
2015-02-02,0.27,0.29,-0.02,0.02,7.41,0.01,2.0,2014.0,4.0,2014.0,4.0,20141231.0,0.0,19,41.39,43.93
2015-05-07,0.29,0.25,-0.16,-0.04,-13.79,,1.0,2015.0,1.0,2015.0,1.0,20150331.0,1.0,20,43.55,43.61
