DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-06-19,-0.95,-1.08,0.0,-0.13,-13.68,0.15,4.0,2012.0,4.0,2012.0,2.0,20120430.0,-11.0,20,14.63,15.1
2012-08-21,-1.0,-0.78,0.0,0.22,22.0,0.16,3.0,2013.0,1.0,2012.0,3.0,20120731.0,-10.0,20,11.87,11.47
2012-11-29,-0.03,-0.04,0.0,-0.01,-33.33,0.1,4.0,2013.0,2.0,2012.0,4.0,20121031.0,-9.0,19,14.26,14.35
2013-02-28,0.5,-0.18,0.0,-0.68,-136.0,0.22,4.0,2013.0,3.0,2013.0,1.0,20130131.0,-8.0,19,15.74,15.63
2013-06-25,-0.9,-0.43,-1.68,0.47,52.22,0.1,4.0,2013.0,4.0,2013.0,2.0,20130430.0,-7.0,20,15.61,16.46
2013-08-20,-0.9,-0.86,-0.7,0.04,4.44,0.17,4.0,2014.0,1.0,2013.0,3.0,20130731.0,-6.0,20,14.61,14.49
2013-11-26,-0.05,0.15,0.0,0.2,400.0,0.17,4.0,2014.0,2.0,2013.0,4.0,20131031.0,-5.0,19,15.45,16.69
2014-02-26,0.5,0.86,0.0,0.36,72.0,0.31,3.0,2014.0,3.0,2014.0,1.0,20140131.0,-4.0,19,18.47,19.22
2014-06-25,-0.63,-0.72,0.0,-0.09,-14.29,0.25,3.0,2014.0,4.0,2014.0,2.0,20140430.0,-3.0,20,21.65,23.28
2014-09-09,-0.68,-0.56,0.0,0.12,17.65,0.08,3.0,2015.0,1.0,2014.0,3.0,20140731.0,-2.0,20,24.09,23.56
2014-12-04,0.17,0.12,0.0,-0.05,-29.41,0.13,3.0,2015.0,2.0,2014.0,4.0,20141031.0,-1.0,19,21.03,22.63
2015-03-10,1.19,0.93,0.0,-0.26,-21.85,0.16,3.0,2015.0,3.0,2015.0,1.0,20150131.0,0.0,20,22.36,23.72
