DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-01,,0.26,0.0,,,,0.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,11.79,15.11
2012-10-30,0.16,0.11,0.0,-0.05,-31.25,,1.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,12.15,11.21
2013-02-27,0.23,0.42,-0.11,0.19,82.61,,1.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,10.71,12.45
2013-05-01,0.17,0.21,0.0,0.04,23.53,,1.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,12.99,13.11
2013-07-31,0.33,0.4,0.0,0.07,21.21,,1.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,20.11,24.32
2013-10-30,,0.34,-0.01,,,,0.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,26.67,29.87
2014-02-26,,0.44,0.0,,,,0.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,45.9,43.73
2014-04-29,,0.97,0.0,,,,0.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,40.91,42.74
2014-07-30,,0.6,0.0,,,,0.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,49.75,42.06
2014-10-29,,0.4,0.0,,,,0.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,40.79,41.15
2015-02-25,,0.51,0.0,,,,0.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,45.21,39.96
2015-04-28,,0.23,0.0,,,,0.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,36.35,34.08
