DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-24,1.56,1.82,-0.21,0.26,16.67,0.04,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,139.48,143.45
2012-10-25,1.61,1.9,-0.23,0.29,18.01,0.11,7.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,144.42999,142.92999
2013-01-28,1.46,1.4,-0.17,-0.06,-4.11,0.08,9.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,149.99001,153.92
2013-04-25,1.6,1.96,-0.17,0.36,22.5,0.08,6.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,216.0,213.59
2013-07-25,1.83,2.3,-0.24,0.47,25.68,0.12,5.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,227.48,223.23
2013-10-28,2.14,2.34,-0.3,0.2,9.35,0.18,6.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,254.42999,254.39
2014-01-29,2.22,2.33,-0.41,0.11,4.95,0.27,5.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,305.45999,318.28
2014-04-23,2.58,2.45,-0.43,-0.13,-5.04,0.14,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,306.75,294.84
2014-07-23,2.8,3.49,-0.48,0.69,24.64,,1.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,337.60001,336.79001
2014-10-22,3.22,3.79,-0.17,0.57,17.7,0.44,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,309.07001,316.06
2015-01-29,3.74,4.08,-0.34,0.34,9.09,0.07,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,353.25,389.16
2015-04-24,3.91,3.82,-0.33,-0.09,-2.3,0.13,13.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,401.70999,389.26999
