DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-18,0.335,0.375,0.0,0.04,11.94,0.01,11.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,25.0947,24.74302
2012-10-17,0.34,0.355,0.04,0.015,4.41,0.02,12.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,27.93383,28.557809999999996
2013-01-24,0.405,0.455,-0.03,0.05,12.35,0.01,13.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,33.61831,33.96775
2013-04-23,0.385,0.48,-0.06,0.095,24.68,0.015,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,35.70498,36.3377
2013-07-24,0.43,0.52,-0.07,0.09,20.93,0.02,7.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,40.24393,40.185340000000004
2013-10-21,0.44,0.54,-0.04,0.1,22.73,0.02,7.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,49.314209999999996,50.33282
2014-01-28,0.5,0.52,-0.06,0.02,4.0,0.01,7.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,47.143879999999996,46.90826
2014-04-22,0.53,0.54,-0.03,0.01,1.89,0.02,8.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,46.02787,46.55975
2014-07-22,0.6,0.66,-0.03,0.06,10.0,0.02,7.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,49.89994,49.30707
2014-10-21,0.57,0.59,-0.03,0.02,3.51,0.02,7.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,49.49949,49.24179
2015-01-27,0.61,0.64,-0.05,0.03,4.92,0.02,5.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,59.37239,59.0046
2015-04-23,0.61,0.65,0.0,0.04,6.56,0.04,8.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,65.46121,66.3985
