DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.07,0.11,-0.11,0.04,57.14,0.01,6.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,5.6,6.0
2012-11-01,0.1,0.12,0.0,0.02,20.0,0.01,6.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,10.21,10.14
2013-02-21,0.11,0.15,0.0,0.04,36.36,0.01,5.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,12.94,12.53
2013-05-02,0.12,0.16,0.0,0.04,33.33,0.01,3.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,12.76,13.95
2013-08-01,0.15,0.18,0.0,0.03,20.0,0.01,3.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,14.99,14.57
2013-10-31,0.16,0.18,0.0,0.02,12.5,0.01,4.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,12.4,13.85
2014-02-20,0.16,0.17,0.0,0.01,6.25,0.0,4.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,13.7,14.5
2014-05-01,0.15,0.16,0.0,0.01,6.67,0.0,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,12.6,11.25
2014-07-31,0.16,0.19,-0.04,0.03,18.75,0.0,4.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,13.1,13.89
2014-10-30,0.17,0.18,0.0,0.01,5.88,0.01,4.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,17.17,17.15
2015-02-19,0.18,0.21,-0.01,0.03,16.67,0.01,4.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,20.17,22.51
2015-05-06,0.2,0.3,-0.05,0.1,50.0,0.0,5.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,22.84,24.7
