DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-07-30,0.4,0.18,0.01,-0.22,-55.0,0.01,5.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,24.79331,23.53056
2012-11-01,0.36,0.35,0.03,-0.01,-2.78,0.02,5.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,24.501179999999998,24.12424
2013-02-27,0.39,0.49,0.01,0.1,25.64,0.06,4.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,27.46017,30.739559999999997
2013-05-01,0.47,0.47,0.0,0.0,0.0,0.03,4.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,29.83845,30.51853
2013-07-31,0.5,0.45,-0.04,-0.05,-10.0,0.04,4.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,33.82764,32.16135
2013-10-31,0.48,0.54,-0.02,0.06,12.5,0.02,4.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,20,36.5469,37.35357
2014-02-26,0.55,0.9,0.02,0.35,63.64,0.02,3.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,37.47319,41.828109999999995
2014-04-30,0.63,0.57,0.0,-0.06,-9.52,0.03,3.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,41.14767,39.2953
2014-07-30,0.59,0.67,0.01,0.08,13.56,0.03,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,34.29045,35.42281
2014-10-29,0.65,0.72,-0.01,0.07,10.77,0.04,2.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,20,40.51445,39.8931
2015-02-26,0.75,0.87,0.02,0.12,16.0,0.03,2.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,43.00851,41.384609999999995
2015-04-29,0.7,0.79,0.0,0.09,12.86,0.04,2.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,46.11,45.19
