DATE,EPS_MEAN_EST,EPS_ACT,EPS_ACT_ADJ,EPS_AMT_DIFF_SURP,EPS_PCT_DIFF_SURP,EPS_STD_EST,EPS_CNT_EST,FISC_YEAR,FISC_QTR,CAL_YEAR,CAL_QTR,PER_END_DATE,PER_CODE,ANNOUCE_HOUR,BEFORE_CLOSE,AFTER_CLOSE
2012-08-02,0.94,1.16,0.0,0.22,23.4,0.11,9.0,2012.0,2.0,2012.0,2.0,20120630.0,-11.0,20,46.87,51.26
2012-11-01,1.33,1.26,0.01,-0.07,-5.26,0.1,9.0,2012.0,3.0,2012.0,3.0,20120930.0,-10.0,20,45.55,44.77
2013-02-13,1.72,1.83,0.14,0.11,6.4,0.04,8.0,2012.0,4.0,2012.0,4.0,20121231.0,-9.0,19,46.62,46.7
2013-05-02,0.18,0.22,0.54,0.04,22.22,0.08,5.0,2013.0,1.0,2013.0,1.0,20130331.0,-8.0,20,40.19,41.64
2013-08-01,0.88,0.79,-0.01,-0.09,-10.23,0.1,6.0,2013.0,2.0,2013.0,2.0,20130630.0,-7.0,20,43.93,43.82
2013-11-07,1.13,1.13,-0.19,0.0,0.0,0.0,3.0,2013.0,3.0,2013.0,3.0,20130930.0,-6.0,19,38.39,38.25
2014-02-12,1.37,1.66,-0.47,0.29,21.17,0.1,4.0,2013.0,4.0,2013.0,4.0,20131231.0,-5.0,19,31.43,32.49
2014-05-01,0.13,0.45,-0.13,0.32,246.15,0.09,4.0,2014.0,1.0,2014.0,1.0,20140331.0,-4.0,20,39.58,37.94
2014-07-31,0.5,0.63,0.54,0.13,26.0,0.05,3.0,2014.0,2.0,2014.0,2.0,20140630.0,-3.0,20,34.22,32.03
2014-11-06,0.86,1.09,0.01,0.23,26.74,0.11,3.0,2014.0,3.0,2014.0,3.0,20140930.0,-2.0,19,40.9,41.69
2015-02-12,1.48,1.55,0.11,0.07,4.73,0.09,3.0,2014.0,4.0,2014.0,4.0,20141231.0,-1.0,19,47.57,48.01
2015-04-30,0.5,1.03,0.14,0.53,106.0,0.02,4.0,2015.0,1.0,2015.0,1.0,20150331.0,0.0,20,48.74,51.95
